Idade;Classe de Trabalho;Peso Final;Educacao;Id-Educacao;Estado Civil;Ocupacao;Relacao;Raca;Sexo;Ganho de Capital;Perda de Capital;Horas-Por-Semana;Nacionalidade;Ganho Anual
23; Privado;256211; Faculdade;10; Nunca-casou; Assistente-administrativo; Nao-membro-da-familia; Asiatico; Masculino;0;0;24;Brasil; <=25K
29; Trabalhador-nao-autonomo;142519; Formado-EM;9; Conjuge-civ-casado; Operador-maquina; Marido; Branco; Masculino;0;0;40;Brasil; <=25K
34; Privado;281852; Formado-EM;9; Nunca-casou; Movimentacao-de-transporte; Nao-membro-da-familia; Negro; Masculino;0;0;80;Brasil; <=25K
38; Privado;380543; Formado-EM;9; Nunca-casou; Outros-servicos; Nao-casado; Negro; Feminino;0;0;30;Brasil; <=25K
50; Trabalhador-nao-autonomo;204402; Formado-EM;9; Conjuge-civ-casado; Fazenda-pesca; Marido; Branco; Masculino;0;0;84;Brasil; >25K
50; Privado;192203; 2-colegial;7; Conjuge-civ-casado; Movimentacao-de-transporte; Marido; Branco; Masculino;0;0;40;Brasil; <=25K
51; Trabalhador-nao-autonomo;199005; Bacharelado;13; Conjuge-civ-casado; Executivo-gerencial; Esposa; Branco; Feminino;0;0;40;Brasil; >25K
17; Trabalhador-autonomo;61838; 1-colegial;6; Nunca-casou; Reparo-artesanal; Filho-proprio; Branco; Masculino;0;0;40;Brasil; <=25K
25; Privado;210095; 2-colegial;7; Casado-conjuge-ausente; Limpeza; Nao-membro-da-familia; Branco; Feminino;0;0;40;Brasil; <=25K
19; Privado;187352; Formado-EM;9; Conjuge-civ-casado; Reparo-artesanal; Marido; Branco; Masculino;0;0;40;Brasil; <=25K
43; Trabalhador-nao-autonomo;32451; Formado-EM;9; Conjuge-civ-casado; Reparo-artesanal; Marido; Branco; Masculino;0;0;40;Brasil; <=25K
59; Privado;140569; Faculdade;10; Separado; Vendas; Nao-membro-da-familia; Branco; Masculino;14084;0;60;Brasil; >25K
39; Privado;87556; Mestrado;14; Nunca-casou; Profissional-especializado; Nao-membro-da-familia; Branco; Masculino;6849;0;40;Brasil; <=25K
18; Privado;79443; 9-ano;5; Nunca-casou; Operador-maquina; Filho-proprio; Branco; Masculino;0;0;40;Brasil; <=25K
27; Privado;212622; Mestrado;14; Nunca-casou; Executivo-gerencial; Filho-proprio; Branco; Feminino;0;0;40;Brasil; <=25K
39; Privado;32650; Curso-profissionalizante;11; Nunca-casou; Fazenda-pesca; Nao-membro-da-familia; Branco; Masculino;0;0;60;Brasil; <=25K
44; Privado;125461; Bacharelado;13; Conjuge-civ-casado; Vendas; Marido; Branco; Masculino;0;0;40;Brasil; >25K
19; Privado;219867; Formado-EM;9; Nunca-casou; Assistente-administrativo; Membro-da-familia; Branco; Feminino;0;0;35;Brasil; <=25K
32; Governo-municipal;206609; Formado-EM;9; Nunca-casou; Outros-servicos; Filho-proprio; Branco; Masculino;0;0;40;Brasil; <=25K
48; Privado;101299; Formado-EM;9; Conjuge-civ-casado; Reparo-artesanal; Marido; Branco; Masculino;0;0;40;Brasil; >25K
46; Privado;29437; Associacao-academica;12; Conjuge-civ-casado; Vendas; Marido; Branco; Masculino;0;0;50;Brasil; <=25K
65; Privado;87164; 2-colegial;7; Viuvo; Vendas; Membro-da-familia; Branco; Feminino;0;0;20;Brasil; <=25K
57; Trabalhador-autonomo;146103; Bacharelado;13; Conjuge-civ-casado; Profissional-especializado; Marido; Branco; Masculino;0;0;45;Brasil; >25K
48; Privado;169324; Formado-EM;9; Nunca-casou; Outros-servicos; Nao-casado; Negro; Feminino;0;0;32;Brasil; <=25K
46; Privado;138370; 7ou8-ano;4; Conjuge-civ-casado; Outros-servicos; Marido; Asiatico; Masculino;0;1651;40;Brasil; <=25K
27; Privado;29523; 1-colegial;6; Conjuge-civ-casado; Limpeza; Marido; Branco; Masculino;0;0;40;Brasil; <=25K
29; Governo-municipal;383745; Faculdade;10; Conjuge-civ-casado; Seguranca; Marido; Branco; Masculino;0;1485;40;Brasil; >25K
21; ?;247075; Formado-EM;9; Nunca-casou; ?; Nao-casado; Negro; Feminino;0;0;25;Brasil; <=25K
20; ?;200967; Faculdade;10; Nunca-casou; ?; Filho-proprio; Branco; Feminino;0;0;12;Brasil; <=25K
51; ?;175985; Formado-EM;9; Conjuge-civ-casado; ?; Marido; Branco; Masculino;0;0;40;Brasil; <=25K
35; Trabalhador-autonomo;189404; Faculdade;10; Conjuge-civ-casado; Vendas; Marido; Branco; Masculino;0;1740;40;Brasil; <=25K
29; Trabalhador-nao-autonomo;267661; Formado-EM;9; Conjuge-civ-casado; Fazenda-pesca; Marido; Branco; Masculino;0;0;70;Brasil; <=25K
30; Governo-municipal;182926; Faculdade;10; Conjuge-civ-casado; Seguranca; Marido; Branco; Masculino;15024;0;40;Brasil; >25K
65; Privado;243858; Formado-EM;9; Viuvo; Outros-servicos; Nao-membro-da-familia; Branco; Feminino;0;0;15;Brasil; <=25K
20; ?;43587; Formado-EM;9; Casado-conjuge-ausente; ?; Nao-membro-da-familia; Branco; Feminino;0;0;35;Brasil; <=25K
47; Governo-federal;31339; Faculdade;10; Conjuge-civ-casado; Assistente-administrativo; Marido; Branco; Masculino;0;0;40;Brasil; <=25K
41; Privado;204682; Formado-EM;9; Divorciado; Reparo-artesanal; Nao-casado; Branco; Masculino;2174;0;40;Brasil; <=25K
17; Privado;73145; 9-ano;5; Nunca-casou; Reparo-artesanal; Filho-proprio; Branco; Feminino;0;0;16;Brasil; <=25K
38; Governo-municipal;218184; 5ou6-ano;3; Conjuge-civ-casado; Limpeza; Membro-da-familia; Branco; Masculino;0;0;40;Brasil; <=25K
38; Governo-municipal;223237; Mestrado;14; Conjuge-civ-casado; Profissional-especializado; Marido; Branco; Masculino;0;0;40;Brasil; >25K
39; Trabalhador-nao-autonomo;93319; Formado-EM;9; Nunca-casou; Vendas; Membro-da-familia; Branco; Feminino;0;0;4;Brasil; <=25K
24; ?;212300; Formado-EM;9; Separado; ?; Nao-membro-da-familia; Branco; Feminino;0;0;38;Brasil; <=25K
52; Privado;187356; 1-colegial;6; Conjuge-civ-casado; Operador-maquina; Marido; Branco; Masculino;0;0;41;Brasil; <=25K
46; Trabalhador-nao-autonomo;220832; Faculdade;10; Conjuge-civ-casado; Executivo-gerencial; Marido; Branco; Masculino;0;0;58;Brasil; >25K
22; Privado;211361; Bacharelado;13; Nunca-casou; Executivo-gerencial; Nao-membro-da-familia; Branco; Feminino;0;0;30;Brasil; <=25K
56; Privado;134195; Mestrado;14; Nunca-casou; Vendas; Nao-membro-da-familia; Branco; Masculino;0;0;50;Brasil; <=25K
37; Trabalhador-nao-autonomo;218249; 2-colegial;7; Divorciado; Profissional-especializado; Nao-casado; Negro; Feminino;0;0;30;Brasil; <=25K
59; Privado;70720; Bacharelado;13; Divorciado; Vendas; Nao-membro-da-familia; Branco; Masculino;0;0;55;Brasil; >25K
19; Trabalhador-nao-autonomo;342384; 2-colegial;7; Conjuge-civ-casado; Reparo-artesanal; Filho-proprio; Branco; Masculino;0;2129;55;Brasil; <=25K
31; Privado;237317; 9-ano;5; Nunca-casou; Reparo-artesanal; Nao-membro-da-familia; Outros; Masculino;0;0;45;Brasil; <=25K
22; Privado;359759; Faculdade;10; Nunca-casou; Vendas; Nao-membro-da-familia; Asiatico; Masculino;0;0;20;Brasil; <=25K
48; Trabalhador-nao-autonomo;181758; Doutorado;16; Nunca-casou; Profissional-especializado; Nao-casado; Branco; Feminino;0;0;60;Brasil; >25K
63; Trabalhador-autonomo;267101; Bacharelado;13; Conjuge-civ-casado; Executivo-gerencial; Marido; Branco; Masculino;0;0;60;Brasil; <=25K
33; Privado;222221; Formado-EM;9; Conjuge-civ-casado; Executivo-gerencial; Marido; Branco; Masculino;7298;0;45;Brasil; >25K
53; Privado;55139; Formado-EM;9; Nunca-casou; Fazenda-pesca; Nao-membro-da-familia; Branco; Masculino;0;0;10;Brasil; <=25K
38; Privado;220237; Curso-profissionalizante;11; Conjuge-civ-casado; Reparo-artesanal; Marido; Branco; Masculino;0;0;40;Brasil; >25K
39; Privado;101073; Associacao-academica;12; Conjuge-civ-casado; Vendas; Marido; Branco; Masculino;0;0;24;Brasil; <=25K
59; Privado;69884; Pos-graduado;15; Casado-conjuge-ausente; Profissional-especializado; Nao-casado; Branco; Masculino;0;0;50;Brasil; <=25K
45; Privado;201127; Formado-EM;9; Conjuge-civ-casado; Operador-maquina; Marido; Branco; Masculino;0;0;40;Brasil; <=25K
39; Privado;164733; Faculdade;10; Divorciado; Assistente-administrativo; Nao-membro-da-familia; Branco; Feminino;0;0;45;Brasil; <=25K
60; Chefe-de-estado;129447; Formado-EM;9; Viuvo; Assistente-administrativo; Nao-membro-da-familia; Branco; Feminino;0;0;35;Brasil; <=25K
38; Privado;32837; Bacharelado;13; Divorciado; Profissional-especializado; Nao-casado; Branco; Feminino;0;0;56;Brasil; <=25K
31; Privado;200117; Formado-EM;9; Divorciado; Assistente-administrativo; Nao-membro-da-familia; Branco; Masculino;0;0;40;Brasil; <=25K
61; Trabalhador-nao-autonomo;219183; Bacharelado;13; Conjuge-civ-casado; Profissional-especializado; Marido; Branco; Masculino;0;0;50;Brasil; >25K
66; ?;188842; Bacharelado;13; Conjuge-civ-casado; ?; Marido; Branco; Masculino;0;0;24;Brasil; <=25K
26; Privado;272669; Bacharelado;13; Nunca-casou; Vendas; Nao-membro-da-familia; Asiatico; Masculino;0;0;20;Brasil; <=25K
60; Trabalhador-autonomo;336188; Pos-graduado;15; Conjuge-civ-casado; Profissional-especializado; Marido; Branco; Masculino;0;2415;80;Brasil; >25K
68; ?;191288; 7ou8-ano;4; Viuvo; ?; Nao-membro-da-familia; Branco; Feminino;0;0;15;Brasil; <=25K
32; Privado;176185; Faculdade;10; Divorciado; Executivo-gerencial; Membro-da-familia; Branco; Masculino;0;0;60;Brasil; <=25K
25; Governo-municipal;197728; Bacharelado;13; Nunca-casou; Executivo-gerencial; Nao-membro-da-familia; Branco; Feminino;0;0;20;Brasil; <=25K
43; Governo-municipal;144778; Formado-EM;9; Conjuge-civ-casado; Executivo-gerencial; Marido; Branco; Masculino;0;0;40;Brasil; <=25K
26; ?;133373; Bacharelado;13; Nunca-casou; ?; Filho-proprio; Branco; Masculino;0;0;44;Brasil; <=25K
55; Privado;197399; Mestrado;14; Conjuge-civ-casado; Executivo-gerencial; Marido; Branco; Masculino;99999;0;55;Brasil; >25K
66; Privado;86010; 1-colegial;6; Viuvo; Movimentacao-de-transporte; Nao-membro-da-familia; Branco; Feminino;0;0;11;Brasil; <=25K
31; Privado;228873; Formado-EM;9; Conjuge-civ-casado; Reparo-artesanal; Marido; Branco; Masculino;0;0;40;Brasil; <=25K
35; Privado;187415; 5ou6-ano;3; Conjuge-civ-casado; Operador-maquina; Marido; Asiatico; Masculino;0;0;50;Brasil; <=25K
58; Trabalhador-autonomo;112945; Pos-graduado;15; Nunca-casou; Profissional-especializado; Nao-membro-da-familia; Branco; Masculino;27828;0;40;Brasil; >25K
56; Privado;98361; Mestrado;14; Conjuge-civ-casado; Profissional-especializado; Marido; Branco; Masculino;0;0;40;Brasil; >25K
22; Privado;129172; Faculdade;10; Nunca-casou; Outros-servicos; Filho-proprio; Branco; Masculino;0;0;16;Brasil; <=25K
46; Governo-municipal;316205; Bacharelado;13; Conjuge-civ-casado; Executivo-gerencial; Marido; Negro; Masculino;0;0;40;Brasil; >25K
33; Privado;226629; Faculdade;10; Conjuge-civ-casado; Outros-servicos; Esposa; Branco; Feminino;0;0;35;Brasil; <=25K
26; Chefe-de-estado;180886; Mestrado;14; Conjuge-civ-casado; Profissional-especializado; Marido; Branco; Masculino;0;0;30;Brasil; <=25K
42; Trabalhador-nao-autonomo;69333; Bacharelado;13; Conjuge-civ-casado; Fazenda-pesca; Marido; Branco; Masculino;0;0;50;Brasil; <=25K
45; Privado;213620; Formado-EM;9; Nunca-casou; Outros-servicos; Filho-proprio; Branco; Feminino;0;0;40;Brasil; <=25K
43; Privado;197397; Faculdade;10; Conjuge-civ-casado; Profissional-especializado; Esposa; Outros; Feminino;0;0;6;Brasil; <=25K
19; Privado;223648; 2-colegial;7; Nunca-casou; Vendas; Filho-proprio; Branco; Masculino;0;0;20;Brasil; <=25K
27; Privado;179915; Bacharelado;13; Nunca-casou; Executivo-gerencial; Filho-proprio; Branco; Feminino;0;0;99;Brasil; <=25K
51; Privado;339905; Formado-EM;9; Conjuge-civ-casado; Vendas; Marido; Branco; Masculino;7688;0;40;Brasil; >25K
42; Privado;112956; Formado-EM;9; Nunca-casou; Movimentacao-de-transporte; Filho-proprio; Branco; Masculino;0;0;40;Brasil; <=25K
43; Trabalhador-nao-autonomo;421837; Faculdade;10; Conjuge-civ-casado; Vendas; Marido; Branco; Masculino;7298;0;50;Brasil; >25K
38; Privado;187999; Bacharelado;13; Conjuge-civ-casado; Suporte-Tecnico; Marido; Branco; Masculino;0;0;45;Brasil; >25K
44; Privado;77313; Formado-EM;9; Divorciado; Assistente-administrativo; Nao-casado; Branco; Feminino;0;0;40;Brasil; <=25K
36; Privado;231948; Formado-EM;9; Conjuge-civ-casado; Reparo-artesanal; Marido; Branco; Masculino;0;0;64;Brasil; >25K
37; Privado;37109; Formado-EM;9; Conjuge-civ-casado; Outros-servicos; Esposa; Asiatico; Feminino;0;0;60;Brasil; <=25K
29; Privado;79387; Bacharelado;13; Nunca-casou; Executivo-gerencial; Nao-membro-da-familia; Branco; Masculino;0;0;50;Brasil; >25K
53; ?;133963; Formado-EM;9; Divorciado; ?; Nao-membro-da-familia; Branco; Feminino;0;0;40;Brasil; <=25K
42; Trabalhador-nao-autonomo;177937; Bacharelado;13; Casado-conjuge-ausente; Executivo-gerencial; Nao-membro-da-familia; Branco; Masculino;0;0;45;Brasil; <=25K
80; Privado;173488; Faculdade;10; Viuvo; Assistente-administrativo; Nao-membro-da-familia; Branco; Feminino;0;0;20;Brasil; <=25K
61; Privado;183355; 2-colegial;7; Conjuge-civ-casado; Movimentacao-de-transporte; Marido; Branco; Masculino;0;0;40;Brasil; <=25K
55; Privado;147989; Faculdade;10; Conjuge-civ-casado; Reparo-artesanal; Marido; Branco; Masculino;5013;0;52;Brasil; <=25K
20; Privado;289944; Faculdade;10; Nunca-casou; Outros-servicos; Filho-proprio; Branco; Feminino;0;0;25;Brasil; <=25K
23; Privado;62278; Formado-EM;9; Nunca-casou; Reparo-artesanal; Nao-casado; Branco; Masculino;0;0;40;Brasil; <=25K
48; Governo-federal;110457; Faculdade;10; Conjuge-civ-casado; Reparo-artesanal; Marido; Branco; Masculino;0;0;40;Brasil; >25K
24; Privado;295763; Bacharelado;13; Nunca-casou; Executivo-gerencial; Filho-proprio; Branco; Feminino;0;0;50;Brasil; <=25K
71; Chefe-de-estado;100063; Formado-EM;9; Conjuge-civ-casado; Reparo-artesanal; Marido; Negro; Masculino;0;0;40;Brasil; <=25K
49; Privado;194962; 2-colegial;7; Conjuge-civ-casado; Outros-servicos; Esposa; Branco; Feminino;0;0;6;Brasil; <=25K
39; Governo-federal;227597; Formado-EM;9; Nunca-casou; Forcas-armadas; Nao-membro-da-familia; Branco; Masculino;0;0;50;Brasil; <=25K
22; Privado;117606; Bacharelado;13; Nunca-casou; Assistente-administrativo; Filho-proprio; Branco; Feminino;0;0;25;Brasil; <=25K
67; Governo-federal;44774; Bacharelado;13; Viuvo; Assistente-administrativo; Nao-membro-da-familia; Branco; Feminino;0;0;40;Brasil; <=25K
18; Privado;177648; Formado-EM;9; Nunca-casou; Vendas; Filho-proprio; Branco; Feminino;0;0;25;Brasil; <=25K
38; Privado;172571; Bacharelado;13; Conjuge-civ-casado; Executivo-gerencial; Marido; Branco; Masculino;0;1848;54;Brasil; >25K
38; ?;203482; 7ou8-ano;4; Conjuge-civ-casado; ?; Marido; Branco; Masculino;0;0;45;Brasil; <=25K
50; Privado;153931; Formado-EM;9; Divorciado; Assistente-administrativo; Nao-membro-da-familia; Branco; Feminino;0;0;40;Brasil; <=25K
56; Trabalhador-nao-autonomo;84774; Associacao-academica;12; Conjuge-civ-casado; Fazenda-pesca; Esposa; Branco; Feminino;0;0;40;Brasil; <=25K
23; Privado;157127; Faculdade;10; Nunca-casou; Outros-servicos; Nao-membro-da-familia; Branco; Feminino;0;0;20;Brasil; <=25K
26; Privado;170786; Faculdade;10; Conjuge-civ-casado; Movimentacao-de-transporte; Marido; Branco; Masculino;0;0;40;Brasil; <=25K
32; Privado;281030; Formado-EM;9; Conjuge-civ-casado; Operador-maquina; Marido; Branco; Masculino;0;0;40;Brasil; <=25K
44; Privado;203761; Bacharelado;13; Nunca-casou; Profissional-especializado; Filho-proprio; Branco; Masculino;10520;0;40;Brasil; >25K
27; Privado;167405; Formado-EM;9; Casado-conjuge-ausente; Fazenda-pesca; Filho-proprio; Branco; Feminino;0;0;40;Brasil; <=25K
40; Governo-municipal;188436; Faculdade;10; Conjuge-civ-casado; Seguranca; Marido; Branco; Masculino;7298;0;40;Brasil; >25K
43; Privado;388849; Associacao-academica;12; Conjuge-civ-casado; Limpeza; Marido; Branco; Masculino;0;0;60;Brasil; <=25K
31; Chefe-de-estado;176998; Faculdade;10; Conjuge-civ-casado; Reparo-artesanal; Marido; Branco; Masculino;0;0;35;Brasil; >25K
57; Privado;200316; Faculdade;10; Conjuge-civ-casado; Reparo-artesanal; Marido; Branco; Masculino;0;0;40;Brasil; >25K
25; Privado;160300; Bacharelado;13; Nunca-casou; Executivo-gerencial; Nao-membro-da-familia; Branco; Masculino;0;0;35;Brasil; <=25K
22; Privado;236684; Curso-profissionalizante;11; Nunca-casou; Outros-servicos; Filho-proprio; Negro; Feminino;0;0;36;Brasil; <=25K
20; Governo-municipal;247794; Curso-profissionalizante;11; Nunca-casou; Assistente-administrativo; Filho-proprio; Branco; Feminino;0;0;35;Brasil; <=25K
27; Privado;267325; Formado-EM;9; Conjuge-civ-casado; Vendas; Esposa; Branco; Feminino;3464;0;40;Brasil; <=25K
39; Privado;279490; Faculdade;10; Divorciado; Executivo-gerencial; Nao-casado; Branco; Feminino;0;0;40;Brasil; <=25K
27; Chefe-de-estado;280618; Mestrado;14; Nunca-casou; Profissional-especializado; Nao-membro-da-familia; Branco; Masculino;0;0;40;Brasil; <=25K
41; Governo-municipal;248406; Formado-EM;9; Separado; Movimentacao-de-transporte; Filho-proprio; Branco; Masculino;0;0;40;Brasil; <=25K
31; Governo-municipal;226494; Bacharelado;13; Nunca-casou; Profissional-especializado; Nao-membro-da-familia; Branco; Masculino;0;0;45;Brasil; <=25K
41; Privado;220460; Associacao-academica;12; Conjuge-civ-casado; Vendas; Marido; Branco; Masculino;0;0;20;Brasil; <=25K
25; Privado;108317; Bacharelado;13; Nunca-casou; Executivo-gerencial; Nao-membro-da-familia; Branco; Masculino;0;0;40;Brasil; <=25K
29; Chefe-de-estado;147256; Associacao-academica;12; Nunca-casou; Profissional-especializado; Nao-membro-da-familia; Negro; Masculino;0;0;40;Brasil; >25K
22; Privado;110371; Formado-EM;9; Conjuge-civ-casado; Outros-servicos; Filho-proprio; Branco; Masculino;0;0;50;Brasil; <=25K
62; Privado;114060; 7ou8-ano;4; Conjuge-civ-casado; Seguranca; Marido; Branco; Masculino;0;0;91;Brasil; <=25K
29; Governo-federal;31161; Formado-EM;9; Divorciado; Executivo-gerencial; Nao-membro-da-familia; Outros; Feminino;0;0;40;Brasil; <=25K
44; Privado;105862; Faculdade;10; Conjuge-civ-casado; Executivo-gerencial; Esposa; Branco; Feminino;0;0;70;Brasil; >25K
32; Privado;402089; Bacharelado;13; Conjuge-civ-casado; Assistente-administrativo; Esposa; Branco; Feminino;0;0;2;Brasil; <=25K
19; ?;425447; Formado-EM;9; Nunca-casou; ?; Nao-casado; Negro; Feminino;0;0;40;Brasil; <=25K
20; Privado;137300; Curso-profissionalizante;11; Nunca-casou; Operador-maquina; Nao-casado; Branco; Feminino;0;0;40;Brasil; <=25K
65; Chefe-de-estado;326691; Faculdade;10; Conjuge-civ-casado; Operador-maquina; Marido; Negro; Masculino;0;0;40;Brasil; >25K
24; Privado;275093; Formado-EM;9; Nunca-casou; Limpeza; Nao-membro-da-familia; Branco; Feminino;0;0;36;Brasil; <=25K
37; Trabalhador-nao-autonomo;112497; Mestrado;14; Conjuge-civ-casado; Executivo-gerencial; Marido; Branco; Masculino;0;0;50;Brasil; >25K
43; Governo-municipal;174491; Formado-EM;9; Divorciado; Suporte-Tecnico; Nao-membro-da-familia; Negro; Feminino;0;0;40;Brasil; <=25K
38; Trabalhador-nao-autonomo;114835; Bacharelado;13; Conjuge-civ-casado; Vendas; Esposa; Branco; Feminino;0;0;60;Brasil; >25K
28; Privado;137898; Associacao-academica;12; Nunca-casou; Vendas; Filho-proprio; Branco; Feminino;0;0;35;Brasil; <=25K
33; Privado;153151; Formado-EM;9; Nunca-casou; Limpeza; Filho-proprio; Branco; Masculino;4416;0;40;Brasil; <=25K
32; Privado;134886; Formado-EM;9; Conjuge-civ-casado; Assistente-administrativo; Esposa; Branco; Feminino;0;0;40;Brasil; >25K
38; Privado;193815; Mestrado;14; Conjuge-civ-casado; Executivo-gerencial; Marido; Branco; Masculino;0;0;45;Brasil; >25K
33; Privado;237833; Faculdade;10; Divorciado; Suporte-Tecnico; Nao-membro-da-familia; Branco; Feminino;0;0;40;Brasil; <=25K
42; Trabalhador-nao-autonomo;101593; Bacharelado;13; Conjuge-civ-casado; Executivo-gerencial; Marido; Branco; Masculino;0;0;60;Brasil; >25K
27; Privado;164924; Formado-EM;9; Nunca-casou; Reparo-artesanal; Nao-membro-da-familia; Branco; Masculino;0;0;40;Brasil; <=25K
41; Privado;174201; Formado-EM;9; Divorciado; Limpeza; Nao-casado; Branco; Masculino;0;0;40;Brasil; <=25K
47; Governo-municipal;36169; Mestrado;14; Conjuge-civ-casado; Profissional-especializado; Marido; Branco; Masculino;0;0;60;Brasil; >25K
55; Privado;144071; 2-colegial;7; Conjuge-civ-casado; Executivo-gerencial; Marido; Branco; Masculino;0;0;45;Brasil; <=25K
30; Trabalhador-nao-autonomo;180859; Faculdade;10; Nunca-casou; Reparo-artesanal; Filho-proprio; Branco; Masculino;0;0;8;Brasil; <=25K
54; Privado;221915; Faculdade;10; Viuvo; Reparo-artesanal; Nao-casado; Branco; Feminino;0;0;50;Brasil; <=25K
40; Privado;26892; Bacharelado;13; Conjuge-civ-casado; Assistente-administrativo; Marido; Branco; Masculino;0;0;40;Brasil; >25K
21; Privado;351084; Formado-EM;9; Nunca-casou; Assistente-administrativo; Nao-membro-da-familia; Branco; Feminino;0;0;40;Brasil; <=25K
34; Privado;97306; Bacharelado;13; Divorciado; Reparo-artesanal; Nao-casado; Branco; Feminino;0;0;25;Brasil; <=25K
30; Privado;185027; Bacharelado;13; Conjuge-civ-casado; Profissional-especializado; Marido; Branco; Masculino;0;0;40;Brasil; >25K
31; Privado;182539; Faculdade;10; Nunca-casou; Assistente-administrativo; Nao-membro-da-familia; Branco; Feminino;0;0;45;Brasil; <=25K
